"bic_de","name","zip","city","code","bic","country:id"
"10000000","Bundesbank","10591","Berlin","BBk Berlin","MARKDEF1100","base.de"
"10010010","Postbank","10916","Berlin","Postbank Berlin","PBNKDEFF100","base.de"
"10010111","SEB","10789","Berlin","SEB Berlin","ESSEDE5F100","base.de"
"10010222","The Royal Bank of Scotland, Niederlassung Deutschland","10105","Berlin","RBS NDL Deutschland","ABNADEFFBER","base.de"
"10010424","Aareal Bank","10666","Berlin","Aareal Bank","AARBDE5W100","base.de"
"10019610","Dexia Kommunalbank Deutschland","10969","Berlin","Dexia Berlin","DXIADEBBXXX","base.de"
"10020000","Berliner Bank -alt-","10890","Berlin","Berliner Bank -alt-","","base.de"
"10020200","BHF-BANK","10117","Berlin","BHF-BANK Berlin","BHFBDEFF100","base.de"
"10020400","Citadele Bank Zndl Deutschland","80331","München","Citadele Bank München","PARXDEBBXXX","base.de"
"10020500","Bank für Sozialwirtschaft","10178","Berlin","Bank für Sozialwirtschaft","BFSWDE33BER","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","10896","Berlin","UniCredit Bank-HypoVereinb","HYVEDEMM488","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","14532","Kleinmachnow","UniCredit Bank-HypoVereinb","HYVEDEMM124","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","16515","Oranienburg","UniCredit Bank-HypoVereinb","HYVEDEMM165","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","14776","Brandenburg an der Havel","UniCredit Bank-HypoVereinb","HYVEDEMM161","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","15711","Königs Wusterhausen","UniCredit Bank-HypoVereinb","HYVEDEMM108","base.de"
"10020890","UniCredit Bank - HypoVereinsbank","15517","Fürstenwalde /Spree","UniCredit Bank-HypoVereinb","HYVEDEMM070","base.de"
"10030200","Berlin-Hannoversche Hypothekenbank","10773","Berlin","Berlin Hyp","BHYPDEB1XXX","base.de"
"10030400","ABK-Kreditbank","10115","Berlin","ABK-Kreditbank Berlin","ABKBDEB1XXX","base.de"
"10030500","Bankhaus Löbbecke","10117","Berlin","Bankhaus Löbbecke Berlin","LOEBDEBBXXX","base.de"
"10030600","North Channel Bank","55118","Mainz a Rhein","North Channel Bank Mainz","GENODEF1OGK","base.de"
"10030700","Gries & Heissel - Bankiers","65189","Wiesbaden","Gries & Heissel Wiesbaden","DLGHDEB1XXX","base.de"
"10040000","Commerzbank Berlin (West)","10891","Berlin","Commerzbank -West- Berlin","COBADEBBXXX","base.de"
"10040048","Commerzbank GF-B48","10891","Berlin","Commerzbank BER GF-B48","COBADEFF910","base.de"
"10040060","Commerzbank Gf 160","10891","Berlin","Commerzbank Gf 160 Berlin","COBADEFF060","base.de"
"10040061","Commerzbank Gf 161","10891","Berlin","Commerzbank Gf 161 Berlin","COBADEFF061","base.de"
"10040062","Commerzbank CC","10783","Berlin","Commerzbank CC Berlin","COBADEFF102","base.de"
"10040063","Commerzbank CC","10783","Berlin","Commerzbank CC Berlin","COBADEFF103","base.de"
"10045050","Commerzbank Service-BZ","10785","Berlin","Commerzbank Service-BZ","COBADEFFBZB","base.de"
"10050000","Landesbank Berlin - Berliner Sparkasse","10889","Berlin","Landesbank - Berliner Spk","BELADEBEXXX","base.de"
"10050001","Landesbank Berlin","10889","Berlin","Landesbank Berlin","BELADEBE001","base.de"
"10050005","Landesbank Berlin - E 1 -","10889","Berlin","Landesbank Berlin - E 1 -","BELADEB1DB5","base.de"
"10050006","Landesbank Berlin - E 2 -","10889","Berlin","Landesbank Berlin - E 2 -","BELADEB1DB6","base.de"
"10050007","Landesbank Berlin - E 3 -","10889","Berlin","Landesbank Berlin - E 3 -","BELADEB1DB7","base.de"
"10050008","Landesbank Berlin - E 4 -","10889","Berlin","Landesbank Berlin - E 4 -","BELADEB1DB8","base.de"
"10050500","LBS Ost Berlin","10405","Berlin","LBS Ost Berlin","LBSODEB1BLN","base.de"
"10050600","WestLB Berlin","10117","Berlin","WestLB Berlin","WELADEBBXXX","base.de"
"10050999","DekaBank Berlin","10249","Berlin","DekaBank Berlin","DGZFDEFFBER","base.de"
"10060198","Pax-Bank","14005","Berlin","Pax-Bank Berlin","GENODED1PA6","base.de"
"10060237","Evangelische Darlehnsgenossenschaft","10249","Berlin","Ev Darlehnsgenossensch Bln","GENODEF1EDB","base.de"
"10061006","Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ","10117","Berlin","KD-Bank Berlin","GENODED1KDB","base.de"
"10070000","Deutsche Bank Fil Berlin","10883","Berlin","Deutsche Bank Fil Berlin","DEUTDEBBXXX","base.de"
"10070000","Deutsche Bank Fil Berlin Gf P2","10883","Berlin","Deutsche Bank Fil Berlin","","base.de"
"10070024","Deutsche Bank Privat und Geschäftskunden F 700","10883","Berlin","Deutsche Bank PGK Berlin","DEUTDEDBBER","base.de"
"10070024","Deutsche Bank Privat und Geschäftskunden F 700 Gf P2","10883","Berlin","Deutsche Bank PGK Berlin","","base.de"
"10070100","Deutsche Bank Fil Berlin II","10883","Berlin","Deutsche Bank Fil Berlin I","DEUTDEBB101","base.de"
"10070124","Deutsche Bank Privat und Geschäftskd Berlin II","10883","Berlin","Deutsche Bank PGK Berlin I","DEUTDEDB101","base.de"
"10070848","Berliner Bank Niederlassung der Deutsche Bank PGK","10623","Berlin","Berliner Bk Ndl Deutsche B","DEUTDEDB110","base.de"
"10077777","norisbank","10625","Berlin","norisbank Berlin","NORSDE51XXX","base.de"
"10080000","Commerzbank vormals Dresdner Bank Filiale Berlin I","10877","Berlin","Commerzbank Fil I Berlin","DRESDEFF100","base.de"
"10080005","Commerzbank vormals Dresdner Bank Zw A","10623","Berlin","Commerzbank Berlin Zw A","DRESDEFFI26","base.de"
"10080006","Commerzbank vormals Dresdner Bank Zw B","10623","Berlin","Commerzbank Berlin Zw B","DRESDEF1S02","base.de"
"10080055","Commerzbank vormals Dresdner Bank Zw 55","10623","Berlin","Commerzbank Zw 55 Berlin","DRESDEFF112","base.de"
"10080057","Commerzbank vormals Dresdner Bank Gf ZW 57","10877","Berlin","Commerzbk ZW 57 Berlin","DRESDEFF114","base.de"
"10080085","Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 3","10877","Berlin","Commerzbank ITKG3 Berlin","DRESDEFFI53","base.de"
"10080086","Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4","10877","Berlin","Commerzbank ITGK4 Berlin","DRESDEFFI71","base.de"
"10080087","Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5","10877","Berlin","Commerzbank ITGK5 Berlin","DRESDEFFI72","base.de"
"10080088","Commerzbank vormals Dresdner Bank IBLZ","10623","Berlin","Commerzbank IBLZ Berlin","DRESDEF1S03","base.de"
"10080089","Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6","10877","Berlin","Commerzbank ITGK6 Berlin","DRESDEFFI73","base.de"
"10080900","Commerzbank vormals Dresdner Bank Filiale Berlin III","10877","Berlin","Commerzbk Fil III Berlin","DRESDEFF199","base.de"
"10089260","Commerzbank vormals Dresdner Bank ITGK","10877","Berlin","Commerzbank ITGK Berlin","DRESDEFFI14","base.de"
"10089999","Commerzbank vormals Dresdner Bank ITGK 2","10117","Berlin","Commerzbank ITGK 2 Berlin","DRESDEFFI99","base.de"
"10090000","Berliner Volksbank","10892","Berlin","Berliner VB Berlin","BEVODEBBXXX","base.de"
"10090000","Berliner Volksbank","16259","Bad Freienwalde (Oder)","Berliner VB Hohensaaten","","base.de"
"10090000","Berliner Volksbank","14612","Falkensee","Berliner VB Falkensee","","base.de"
"10090000","Berliner Volksbank","15711","Königs Wusterhausen","Berliner VB Königs Wusterh","","base.de"
"10090000","Berliner Volksbank","14979","Großbeeren","Berliner VB Großbeeren","","base.de"
"10090000","Berliner Volksbank","16816","Neuruppin","Berliner VB Neuruppin","","base.de"
"10090000","Berliner Volksbank","16515","Oranienburg","Berliner VB Oranienburg","","base.de"
"10090000","Volksbank Potsdam Zndl d Berliner Volksbank","14467","Potsdam","Volksbank Potsdam","","base.de"
"10090000","Berliner Volksbank","15344","Strausberg","Berliner VB Strausberg","","base.de"
"10090000","Berliner Volksbank","16792","Zehdenick","Berliner VB Zehdenick","","base.de"
"10090000","Berliner Volksbank","14547","Beelitz, Mark","Berliner Volksbank Beelitz","","base.de"
"10090000","Berliner Volksbank Fil Rheinsberg","16831","Rheinsberg","Berliner VB Rheinsberg","","base.de"
"10090000","Berliner Volksbank","14929","Treuenbrietzen","Berliner VB Treuenbrietzen","","base.de"
"10090000","Berliner Volksbank","15757","Halbe","Berliner VB Halbe","","base.de"
"10090000","Berliner Volksbank","16321","Bernau bei Berlin","Berliner VB Bernau","","base.de"
"10090000","Berliner Volksbank","14641","Nauen, Havelland","Berliner VB Nauen","","base.de"
"10090000","Berliner Volksbank","16766","Kremmen","Berliner VB Kremmen","","base.de"
"10090000","Berliner Volksbank","16540","Hohen Neuendorf","Berliner VB Hohen Neuendor","","base.de"
"10090000","Berliner Volksbank","14542","Werder (Havel)","Berliner VB Werder","","base.de"
"10090000","Berliner Volksbank","16866","Kyritz, Prignitz","Berliner VB Kyritz","","base.de"
"10090000","Berliner Volksbank","16909","Wittstock, Dosse","Berliner VB Wittstock","","base.de"
"10090000","Berliner Volksbank","16775","Gransee","Berliner VB Gransee","","base.de"
"10090000","Berliner Volksbank Fil Velten","16727","Velten","Berliner VB Velten","","base.de"
"10090000","Berliner Volksbank","14558","Nuthetal","Berliner Volksbank Saarmun","","base.de"
"10090000","Berliner Volksbank","15732","Eichwalde","Berliner Volksbank","","base.de"
"10090000","Berliner Volksbank","15562","Rüdersdorf b Berlin","Berliner Volksbank","","base.de"
"10090000","Berliner Volksbank","16348","Wandlitz","Berliner Volksbank","","base.de"
"10090000","Berliner Volksbank","16761","Hennigsdorf","Berliner VB Hennigsdorf","","base.de"
"10090000","Berliner Volksbank","16775","Löwenberger Land","Berliner VB Löwenberg","","base.de"
"10090000","Berliner Volksbank","16835","Lindow (Mark)","Berliner VB Lindow","","base.de"
"10090000","Berliner Volksbank","16798","Fürstenberg /Havel","Berliner VB Fürstenberg","","base.de"
"10090000","Berliner Volksbank","16247","Joachimsthal","Berliner VB Joachimsthal","","base.de"
"10090000","Berliner Volksbank","16559","Liebenwalde","Berliner VB Liebenwalde","","base.de"
"10090000","Berliner Volksbank","16727","Oberkrämer","Berliner VB Oberkrämer","","base.de"
"10090000","Berliner Volksbank (eh Grundkreditbank)","14513","Teltow","Berliner VB Teltow","","base.de"
"10090000","Berliner Volksbank","16225","Eberswalde","Berliner VB Eberswalde","","base.de"
"10090000","Berliner Volksbank","15366","Neuenhagen b Berlin","Berliner VB Neuenhagen","","base.de"
"10090000","Berliner Volksbank","16548","Glienicke /Nordbahn","Berliner VB Glienicke","","base.de"
"10090000","Berliner Volksbank (Gf P2)","10892","Berlin","Berliner VB Berlin","","base.de"
"10090000","Berliner Volksbank","14552","Michendorf","Berliner VB Michendorf","","base.de"
"10090000","Berliner Volksbank","15831","Mahlow","Berliner VB Mahlow","","base.de"
"10090000","Berliner Volksbank","14532","Kleinmachnow","Berliner VB Kleinmachnow","","base.de"
"10090300","Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer","13353","Berlin","Bk f Schiffahrt BFS Berlin","GENODEF1BSB","base.de"
"10090603","apoBank","10593","Berlin","apoBank Berlin","DAAEDED1003","base.de"
"10090603","apoBank","19061","Schwerin, Meckl","apoBank Schwerin","DAAEDED1042","base.de"
"10090603","apoBank","01099","Dresden","apoBank Dresden","DAAEDED1043","base.de"
"10090603","apoBank","04129","Leipzig","apoBank Leipzig","DAAEDED1041","base.de"
"10090603","apoBank","09111","Chemnitz, Sachs","apoBank Chemnitz","DAAEDED1049","base.de"
"10090603","apoBank","99084","Erfurt","apoBank Erfurt","DAAEDED1045","base.de"
"10090603","apoBank","39104","Magdeburg","apoBank Magdeburg","DAAEDED1046","base.de"
"10090603","apoBank","14467","Potsdam","apoBank Potsdam","DAAEDED1048","base.de"
"10090603","apoBank","18057","Rostock","apoBank Rostock","","base.de"
"10090900","PSD Bank Berlin-Brandenburg","12154","Berlin","PSD Bank Berlin","GENODEF1P01","base.de"
"10110300","Bankhaus Dr. Masel","14004","Berlin","Bankhaus Dr. Masel","MACODEB1XXX","base.de"
"10110400","Investitionsbank Berlin","10702","Berlin","Investitionsbank Berlin","IBBBDEBBXXX","base.de"
"10110600","quirin bank","10711","Berlin","quirin bank","QUBKDEBBXXX","base.de"
"10120100","Weberbank","10893","Berlin","Weberbank","WELADED1WBB","base.de"
"10120199","Weberbank Gf n.B.","10893","Berlin","Weberbank Gf n.B. Berlin","WELADED1W99","base.de"
"10120600","Santander Consumer Bank","60313","Frankfurt am Main","Santander Consumer Bank","GEMKDE21BER","base.de"
"10120760","UniCredit Bank - HypoVereinsbank Ndl 260 BIn","85609","Aschheim","UniCredit exHypo Ndl260 Bl","HYVEDEM1079","base.de"
"10120800","VON ESSEN Bankgesellschaft","10719","Berlin","VON ESSEN Bank","VONEDE33BLN","base.de"
"10120900","readybank","10117","Berlin","readybank","GENODEF1ABC","base.de"
"10120900","readybank","60313","Frankfurt am Main","readybank","","base.de"
"10120999","readybank Gf GAA","10117","Berlin","readybank Gf GAA Berlin","REDYDEB1XXX","base.de"
"10130600","Isbank Fil Berlin","13303","Berlin","Isbank Berlin","ISBKDEFXBER","base.de"
"10130800","BIW Bank","47877","Willich","BIW Bank","BIWBDE33XXX","base.de"
"10310600","Tradegate Wertpapierhandelsbank Berlin","10711","Berlin","Tradegate Berlin","TRDADEB1XXX","base.de"
"12016836","KfW Kreditanstalt für Wiederaufbau","10117","Berlin","KfW Berlin","KFWIDEFF100","base.de"
"12030000","Deutsche Kreditbank Berlin","10117","Berlin","Deutsche Kreditbank Berlin","BYLADEM1001","base.de"
"12030000","Deutsche Kreditbank","09111","Chemnitz, Sachs","Deutsche Kreditbk Chemnitz","","base.de"
"12030000","Deutsche Kreditbank","04109","Leipzig","Deutsche Kreditbank Leipzi","","base.de"
"12030000","Deutsche Kreditbank","01069","Dresden","Deutsche Kreditbank Dresde","","base.de"
"12030000","Deutsche Kreditbank","98527","Suhl","Deutsche Kreditbank Suhl","","base.de"
"12030000","Deutsche Kreditbank","07545","Gera","Deutsche Kreditbank Gera","","base.de"
"12030000","Deutsche Kreditbank","99084","Erfurt","Deutsche Kreditbank Erfurt","","base.de"
"12030000","Deutsche Kreditbank","06122","Halle (Saale)","Deutsche Kreditbank Halle","","base.de"
"12030000","Deutsche Kreditbank","39104","Magdeburg","Deutsche Kreditbk Magdebur","","base.de"
"12030000","Deutsche Kreditbank","03046","Cottbus","Deutsche Kreditbank Cottbu","","base.de"
"12030000","Deutsche Kreditbank","15230","Frankfurt (Oder)","Deutsche Kreditbank Ff/Ode","","base.de"
"12030000","Deutsche Kreditbank","14471","Potsdam","Deutsche Kreditbank Potsda","","base.de"
"12030000","Deutsche Kreditbank","17034","Neubrandenburg, Meckl","Deutsche Kreditbk Neubrand","","base.de"
"12030000","Deutsche Kreditbank","19053","Schwerin, Meckl","Deutsche Kreditbk Schwerin","","base.de"
"12030000","Deutsche Kreditbank","18057","Rostock","Deutsche Kreditbank Rostoc","","base.de"
"12030000","Deutsche Kreditbank (Gf P3)","10117","Berlin","Deutsche Kreditbank (Gf P3","","base.de"
"12030000","Deutsche Kreditbank (Gf P2)","10117","Berlin","Deutsche Kreditbank (Gf P2","","base.de"
"12030900","Merck Finck & Co","10109","Berlin","Merck Finck & Co Berlin","MEFIDEMM100","base.de"
"12040000","Commerzbank Berlin Ost","10891","Berlin","Commerzbank -Ost- Berlin","COBADEBB120","base.de"
"12050555","NLB FinanzIT","10836","Berlin","NLB FinanzIT","NOLADE21DVS","base.de"
"12060000","DZ BANK","10001","Berlin","DZ BANK","GENODEFF120","base.de"
"12070000","Deutsche Bank Ld Brandenburg","14405","Potsdam","Deutsche Bank Ld Brandenbg","DEUTDEBB160","base.de"
"12070000","Deutsche Bank","16252","Bad Freienwalde (Oder)","Deutsche Bank Bad Freienwd","DEUTDEBB172","base.de"
"12070000","Deutsche Bank","16311","Bernau bei Berlin","Deutsche Bank Bernau","DEUTDEBB122","base.de"
"12070000","Deutsche Bank","14776","Brandenburg an der Havel","Deutsche Bank Brandenburg","DEUTDEBB161","base.de"
"12070000","Deutsche Bank","03046","Cottbus","Deutsche Bank Cottbus","DEUTDEBB180","base.de"
"12070000","Deutsche Bank","16225","Eberswalde","Deutsche Bank Eberswalde","DEUTDEBB173","base.de"
"12070000","Deutsche Bank","15873","Eisenhüttenstadt","Deutsche Bank Eisenhüttens","DEUTDEBB174","base.de"
"12070000","Deutsche Bank","03232","Finsterwalde","Deutsche Bank Finsterwalde","DEUTDEBB182","base.de"
"12070000","Deutsche Bank","15203","Frankfurt (Oder)","Deutsche Bank Frankfurt Od","DEUTDEBB170","base.de"
"12070000","Deutsche Bank","15501","Fürstenwalde /Spree","Deutsche Bank Fürstenwalde","DEUTDEBB175","base.de"
"12070000","Deutsche Bank","14902","Jüterbog","Deutsche Bank Jüterbog","DEUTDEBB187","base.de"
"12070000","Deutsche Bank","15701","Königs Wusterhausen","Deutsche Bank Königs Wuste","DEUTDEBB121","base.de"
"12070000","Deutsche Bank","16856","Kyritz, Prignitz","Deutsche Bank Kyritz","DEUTDEBB163","base.de"
"12070000","Deutsche Bank","16801","Neuruppin","Deutsche Bank Neuruppin","DEUTDEBB123","base.de"
"12070000","Deutsche Bank","16502","Oranienburg","Deutsche Bank Oranienburg","DEUTDEBB120","base.de"
"12070000","Deutsche Bank","10883","Berlin","Deutsche Bank Ld Brandenbg","","base.de"
"12070000","Deutsche Bank","16921","Pritzwalk","Deutsche Bank Pritzwalk","DEUTDEBB166","base.de"
"12070000","Deutsche Bank","14712","Rathenow","Deutsche Bank Rathenow","DEUTDEBB167","base.de"
"12070000","Deutsche Bank","16285","Schwedt /Oder","Deutsche Bank Schwedt","DEUTDEBB176","base.de"
"12070000","Deutsche Bank","15301","Seelow","Deutsche Bank Seelow","DEUTDEBB177","base.de"
"12070000","Deutsche Bank","01968","Senftenberg, NL","Deutsche Bank Senftenberg","DEUTDEBB185","base.de"
"12070000","Deutsche Bank","03122","Spremberg, NL","Deutsche Bank Spremberg","DEUTDEBB186","base.de"
"12070000","Deutsche Bank","02931","Weißwasser /O.L.","Deutsche Bank Weißwasser","DEUTDEBB189","base.de"
"12070000","Deutsche Bank","03161","Guben","Deutsche Bank Guben","DEUTDEBB183","base.de"
"12070000","Deutsche Bank","16901","Wittstock, Dosse","Deutsche Bank Wittstock","DEUTDEBB169","base.de"
"12070000","Deutsche Bank","15801","Zossen b Berlin","Deutsche Bank Zossen","DEUTDEBB124","base.de"
"12070000","Deutsche Bank","16278","Angermünde","Deutsche Bank Angermünde","DEUTDEBB171","base.de"
"12070000","Deutsche Bank","14612","Falkensee","Deutsche Bank Falkensee","DEUTDEBB162","base.de"
"12070000","Deutsche Bank","03149","Forst (Lausitz)","Deutsche Bank Forst","DEUTDEBB181","base.de"
"12070000","Deutsche Bank","16761","Hennigsdorf","Deutsche Bank Hennigsdorf","DEUTDEBB125","base.de"
"12070000","Deutsche Bank","14943","Luckenwalde","Deutsche Bank Luckenwalde","DEUTDEBB188","base.de"
"12070000","Deutsche Bank","14974","Ludwigsfelde","Deutsche Bank Ludwigsfelde","DEUTDEBB164","base.de"
"12070000","Deutsche Bank","15907","Lübben (Spreewald)","Deutsche Bank Lübben","DEUTDEBB184","base.de"
"12070000","Deutsche Bank","01987","Schwarzheide","Deutsche Bank Schwarzheide","DEUTDEBB126","base.de"
"12070000","Deutsche Bank","15344","Strausberg","Deutsche Bank Strausberg","DEUTDEBB178","base.de"
"12070000","Deutsche Bank","14513","Teltow","Deutsche Bank Teltow","DEUTDEBB127","base.de"
"12070000","Deutsche Bank","14542","Werder (Havel)","Deutsche Bank Werder Havel","DEUTDEBB168","base.de"
"12070000","Deutsche Bank","14641","Nauen, Havelland","Deutsche Bank Nauen","DEUTDEBB165","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14405","Potsdam","Deutsche Bank PGK Brandenb","DEUTDEDB160","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16278","Angermünde","Deutsche Bank PGK Angermün","DEUTDEDB171","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16252","Bad Freienwalde (Oder)","Deutsche Bank PGK Bad Frei","DEUTDEDB172","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16311","Bernau bei Berlin","Deutsche Bank PGK Bernau","DEUTDEDB122","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden F 704","14776","Brandenburg an der Havel","Deutsche Bank PGK Brandenb","DEUTDEDB161","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","03046","Cottbus","Deutsche Bank PGK Cottbus","DEUTDEDB180","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16225","Eberswalde","Deutsche Bank PGK Eberswal","DEUTDEDB173","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15873","Eisenhüttenstadt","Deutsche Bank PGK Eisenhüt","DEUTDEDB174","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14612","Falkensee","Deutsche Bank PGK Falkense","DEUTDEDB162","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","03232","Finsterwalde","Deutsche Bank PGK Finsterw","DEUTDEDB182","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","03149","Forst (Lausitz)","Deutsche Bank PGK Forst","DEUTDEDB181","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15203","Frankfurt (Oder)","Deutsche Bank PGK Frankfur","DEUTDEDB170","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15501","Fürstenwalde /Spree","Deutsche Bank PGK Fürstenw","DEUTDEDB175","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","03161","Guben","Deutsche Bank PGK Guben","DEUTDEDB183","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16761","Hennigsdorf","Deutsche Bank PGK Hennigsd","DEUTDEDB125","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14902","Jüterbog","Deutsche Bank PGK Jüterbog","DEUTDEDB187","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15701","Königs Wusterhausen","Deutsche Bank PGK Königs-W","DEUTDEDB121","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16856","Kyritz, Prignitz","Deutsche Bank PGK Kyritz","DEUTDEDB163","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14943","Luckenwalde","Deutsche Bank PGK Luckenwa","DEUTDEDB188","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14974","Ludwigsfelde","Deutsche Bank PGK Ludwigsf","DEUTDEDB164","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15907","Lübben (Spreewald)","Deutsche Bank PGK Lübben","DEUTDEDB184","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14641","Nauen, Havelland","Deutsche Bank PGK Nauen","DEUTDEDB165","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16801","Neuruppin","Deutsche Bank PGK Neuruppi","DEUTDEDB123","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16502","Oranienburg","Deutsche Bank PGK Oranienb","DEUTDEDB120","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","10883","Berlin","Deutsche Bank PGK Brandenb","","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16921","Pritzwalk","Deutsche Bank PGK Pritzwal","DEUTDEDB166","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14712","Rathenow","Deutsche Bank PGK Rathenow","DEUTDEDB167","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","01987","Schwarzheide","Deutsche Bank PGK Schwarzh","DEUTDEDB126","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16285","Schwedt /Oder","Deutsche Bank PGK Schwedt","DEUTDEDB176","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15301","Seelow","Deutsche Bank PGK Seelow","DEUTDEDB177","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","01968","Senftenberg, NL","Deutsche Bank PGK Senftenb","DEUTDEDB185","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","03122","Spremberg, NL","Deutsche Bank PGK Sprember","DEUTDEDB186","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15344","Strausberg","Deutsche Bank PGK Strausbe","DEUTDEDB178","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14513","Teltow","Deutsche Bank PGK Teltow","DEUTDEDB127","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","02931","Weißwasser /O.L.","Deutsche Bank PGK Weißwass","DEUTDEDB189","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","14542","Werder (Havel)","Deutsche Bank PGK Werder","DEUTDEDB168","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","16901","Wittstock, Dosse","Deutsche Bank PGK Wittstoc","DEUTDEDB169","base.de"
"12070024","Deutsche Bank Privat und Geschäftskunden","15801","Zossen b Berlin","Deutsche Bank PGK Zossen","DEUTDEDB124","base.de"
"12080000","Commerzbank vormals Dresdner Bank Filiale Berlin II","10623","Berlin","Commerzbank Fil II Berlin","DRESDEFF120","base.de"
"12090640","apoBank","10625","Berlin","apoBank -ZV-Ost- Berlin","DAAEDED1040","base.de"
"12096597","Sparda-Bank Berlin","10407","Berlin","Sparda-Bank Berlin","GENODEF1S10","base.de"
"12096597","Sparda-Bank Berlin","03046","Cottbus","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","01099","Dresden","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","99084","Erfurt","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","17489","Greifswald, Hansestadt","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","06112","Halle (Saale)","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","39104","Magdeburg","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","19053","Schwerin, Meckl","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","04001","Leipzig","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","06449","Aschersleben, Sachs-Anh","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","02625","Bautzen, Sachs","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","18528","Bergen auf Rügen","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","06406","Bernburg (Saale)","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","14774","Brandenburg an der Havel","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","09111","Chemnitz, Sachs","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","04509","Delitzsch","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","06849","Dessau-Roßlau","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","99817","Eisenach, Thür","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","04895","Falkenberg, Elster","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","15230","Frankfurt (Oder)","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","07545","Gera","Sparda-Bank Berlin","","base.de"
"12096597","Sparda-Bank Berlin","02826","Görlitz, Neiße","Sparda-Bank Berlin","","base.de"
